slot_uid,slot,block_number,header_start_ms_into_slot,payload_start_ms_into_slot,block_hash,is_proxy_win,is_winning_bid_highest,el_reward_increase_eth,el_reward_increase_wei,onchain_bid_value,onchain_bid_delivered_relay,second_highest_bid_value,second_higher_bid_delivered_relay,is_payload_received,el_reward_increase_percentage,el_reward_increase_percent_precise,equal_to_proxy_bidders,is_equal_to_proxy_bid,fee_per_block
0a65fe29-bef5-4786-b16c-a12544741561,11808394,22588661,323,1849,0x6f73d9edfa35824acc7e5a13e44a7ab31e7677078efb09534f0a3afa725636b2,false,true,0.000000000000000000,0x0,0.023850129365656125,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11808394/0x7a9807293e87e07a03dc747f2a2a6fe9252c82dd0eaed4e3159e989c95fa2357/0x9409d676d4c206c8a9f312ad69dbb87c68e02a6c8c1ba8964c3c12776629d95f2dddc0fcf5d2ef89125bfba2dda6381e\",true,0.000000000000000000
0aa73487-e1e6-4f90-8c7e-4355bfa5f7b6,11795287,22575659,271,1660,0xb94fc516cd0304a9fb9365b8cb394c34ae405faaca176689d4cf4ac3a1b8f97e,true,true,0.001054432932399308,0x3bf004c6008cc,0.030984234991878409,relay-proxy.blxrbdn.com,0.029929802059479101,relay.ultrasound.money,true,3,3.403127211873057334,,false,0.000000000000000000
6446f994-6bc9-4504-966b-01c09de6c5e9,11644302,,325,1610,0x7c2a952c704972e5c7fd28525a207e0ffe23853a3723e0f65714b7211d919720,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
7ac89c91-8148-43bb-bd32-c94cc662336f,11652060,22434025,291,1768,0x1a5d79d965036c68be4ad493af92c0332e3facf99025b218e7656a909e694362,true,true,0.004828426498989714,0x11276da64bde92,0.038429134626120062,relay-proxy.blxrbdn.com,0.033600708127130348,relay.ultrasound.money,true,13,12.564494480466029458,,false,0.000000000000000000
27d7783d-671e-4099-85cb-43a343df6199,11647071,22429149,410,1808,0x1ac1f082502dccaaa57302507655b3d884270818618fc428f784118223924b48,false,true,0.000000000000000000,0x0,0.015499985906979583,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11647071/0xdb851e5abd12086138f5b64f9961a93aaa183b597c4698261a5cd06e69b32f0a/0xa373942162f3cbdd075d77068193b67dfb68b81f399f014bed876e8b5610bfb9fc8ccae078742a80c52e5e249b6609c4\, \""https://relay.ultrasound.money/eth/v1/builder/header/11647071/0xdb851e5abd12086138f5b64f9961a93aaa183b597c4698261a5cd06e69b32f0a/0xa373942162f3cbdd075d77068193b67dfb68b81f399f014bed876e8b5610bfb9fc8ccae078742a80c52e5e249b6609c4\",true,0.000000000000000000
a6ed9d7e-a723-40e7-95e4-9eeb935c793b,11648427,,131,5414,0x368af6a2f276bb2753888eb5f1bcccfc2b3bea203ad5d113fc7a20dd99ff618a,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
d6b2a7f0-5dec-423e-81db-5d2e2d68264d,11666054,,242,5464,0xedd493776ad9beed80fad59bbbf90c450949a39045e631da8c849fca658ba80f,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
0f3d3439-7073-4b70-a0a3-6909861183cf,11739590,,127,5321,0x0772f2f0a1f47d04ec1c2931746f7d278396a57fc768e3a4e48188d9644cdc77,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
d72e1522-c8c4-45c3-b77d-c9d60e413dc1,11768522,,417,1941,0xf7401330588f7ff0af37c713ce3e165ba7d74297564129ab4e9bed9ed70828fb,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
a287a8df-4cdc-4986-b592-6cb7ff39149c,11792792,22573181,231,1334,0x3670d88fce1403dd0399dd1b533b35844fd099f62c37747ea21f031144c99b08,false,true,0.000000000000000000,0x0,0.016964166365897523,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11792792/0x527e74db06233c184478ca67a78502342343c183b103ed82d91fa97141d3ac68/0x907fa646b4a5d4de19fb88ec66820651f68ec7f48c4cf412abbdd2432b3568e963251881ab300b3989f67a97c5a69e5a\",true,0.000000000000000000
3bc1c813-336a-4612-b5c9-8cc9f030de13,11798049,22578402,328,2113,0x28e35912564d9f2a12bc20ae891821e8881b9c13b2258ee1d04724733b816264,true,true,0.000004657400981707,0x43c62bb28cb,0.020728911882975494,relay-proxy.blxrbdn.com,0.020724254481993786,relay.ultrasound.money,true,0,0.022468140189900281,,false,0.000000000000000000
5fed36d0-7433-4c88-ae2e-86b80e3eab7e,11801108,22581424,700,1799,0x96daa681d919ed7c58c7bb02ff19da84ef76d0912405cf2454440ea039488081,false,true,0.000000000000000000,0x0,0.040233581481940041,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11801108/0x923482abec322f9ebb5ce32bed995757d93aff95957a558946888ba055097416/0x84f6508dcb63bc3b124fb305eb8338b9e10c0c0000fb18e9c6067f2d8871e2864937b95888604045f5afa416e01a38ab\",true,0.000000000000000000
1dfb1d37-85f8-4a17-8a97-c8a7ec33641b,11681662,22463178,894,1937,0xcd01e294891204ec8e5951dc28184bbb73a12a404adaddffc3e915e58ea4da59,false,true,0.000000000000000000,0x0,0.021188217581909474,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11681662/0xe4a1954091f447aab2a034f8f4ab2f01454a88b75edafe49e5c70241fa47d782/0xb7af25880410670712d1cee3957a73efcbcbdebee61d18f8b82fb87c4f396c019d3aad262fbab1aa70a7937b48180d8b\",true,0.000000000000000000
2b925e8f-ddb5-44d1-b003-594dfb4994c1,11686876,,222,5405,0x8fcf936c76bdbe5458353e8bc45dc1b674934c843dfe4fca63ba3478cefa0a44,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
64d08e99-f9b9-4961-9e5b-4df1ae0122ae,11718111,,304,1655,0x7e86aa4b7bdad4b0d66f1aa76d1ad8773937165b1d992aae3f3af6d9163d65ef,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
